here() starts at /home
── Attaching core tidyverse packages ──────────────────────── tidyverse 2.0.0 ──
✔ dplyr     1.2.1     ✔ readr     2.2.0
✔ forcats   1.0.1     ✔ stringr   1.6.0
✔ ggplot2   4.0.3     ✔ tibble    3.3.1
✔ lubridate 1.9.5     ✔ tidyr     1.3.2
✔ purrr     1.2.2     
── Conflicts ────────────────────────────────────────── tidyverse_conflicts() ──
✖ dplyr::filter() masks stats::filter()
✖ dplyr::lag()    masks stats::lag()
ℹ Use the conflicted package (<http://conflicted.r-lib.org/>) to force all conflicts to become errors
Loading required package: Matrix

Attaching package: ‘Matrix’

The following objects are masked from ‘package:tidyr’:

    expand, pack, unpack


Attaching package: ‘lmerTest’

The following object is masked from ‘package:lme4’:

    lmer

The following object is masked from ‘package:stats’:

    step

RQ1 & RQ2 model (LMM-I) fitted.
Linear mixed model fit by REML. t-tests use Satterthwaite's method [
lmerModLmerTest]
Formula: log(Runtime.Per.Sample) ~ (Run + Buffer.Size + Iteration.Count +  
    Environment + Model.Unique)^5 + (1 | Repetition.Index)
   Data: data
Runonnx:Buffer.Size1024:EnvironmentChrome:Model.Uniquesteerable-nafx                    6.202e-01
Runonnx:Buffer.Size8192:EnvironmentChrome:Model.Uniquesteerable-nafx                   -3.164e-01
Runonnx:Buffer.Size1024:EnvironmentFirefox:Model.Uniquesteerable-nafx                   5.412e-01
Runonnx:Buffer.Size8192:EnvironmentFirefox:Model.Uniquesteerable-nafx                  -4.175e-02
Runonnx:Buffer.Size1024:EnvironmentSafari:Model.Uniquesteerable-nafx                    3.521e-01
Runonnx:Buffer.Size8192:EnvironmentSafari:Model.Uniquesteerable-nafx                   -2.895e-01
Runonnx:Iteration.Count1:EnvironmentChrome:Model.Uniquesteerable-nafx                  -3.779e-01
Runonnx:Iteration.Count2:EnvironmentChrome:Model.Uniquesteerable-nafx                   5.016e-02
Runonnx:Iteration.Count3:EnvironmentChrome:Model.Uniquesteerable-nafx                   1.521e-02
Runonnx:Iteration.Count4:EnvironmentChrome:Model.Uniquesteerable-nafx                   7.904e-02
Runonnx:Iteration.Count5:EnvironmentChrome:Model.Uniquesteerable-nafx                   8.979e-02
Runonnx:Iteration.Count6:EnvironmentChrome:Model.Uniquesteerable-nafx                   5.438e-02
Runonnx:Iteration.Count7:EnvironmentChrome:Model.Uniquesteerable-nafx                   5.171e-02
Runonnx:Iteration.Count8:EnvironmentChrome:Model.Uniquesteerable-nafx                   8.635e-02
Runonnx:Iteration.Count9:EnvironmentChrome:Model.Uniquesteerable-nafx                  -1.323e-02
Runonnx:Iteration.Count1:EnvironmentFirefox:Model.Uniquesteerable-nafx                 -1.859e-01
Runonnx:Iteration.Count2:EnvironmentFirefox:Model.Uniquesteerable-nafx                 -8.222e-02
Runonnx:Iteration.Count3:EnvironmentFirefox:Model.Uniquesteerable-nafx                  2.046e-03
Runonnx:Iteration.Count4:EnvironmentFirefox:Model.Uniquesteerable-nafx                  9.010e-02
Runonnx:Iteration.Count5:EnvironmentFirefox:Model.Uniquesteerable-nafx                 -2.846e-02
Runonnx:Iteration.Count6:EnvironmentFirefox:Model.Uniquesteerable-nafx                  3.541e-02
Runonnx:Iteration.Count7:EnvironmentFirefox:Model.Uniquesteerable-nafx                 -6.457e-02
Runonnx:Iteration.Count8:EnvironmentFirefox:Model.Uniquesteerable-nafx                  1.335e-01
Runonnx:Iteration.Count9:EnvironmentFirefox:Model.Uniquesteerable-nafx                 -1.664e-02
Runonnx:Iteration.Count1:EnvironmentSafari:Model.Uniquesteerable-nafx                  -2.214e-01
Runonnx:Iteration.Count2:EnvironmentSafari:Model.Uniquesteerable-nafx                  -2.786e-02
Runonnx:Iteration.Count3:EnvironmentSafari:Model.Uniquesteerable-nafx                  -1.419e-01
Runonnx:Iteration.Count4:EnvironmentSafari:Model.Uniquesteerable-nafx                   1.136e-01
Runonnx:Iteration.Count5:EnvironmentSafari:Model.Uniquesteerable-nafx                   1.668e-01
Runonnx:Iteration.Count6:EnvironmentSafari:Model.Uniquesteerable-nafx                   1.158e-01
Runonnx:Iteration.Count7:EnvironmentSafari:Model.Uniquesteerable-nafx                  -5.553e-03
Runonnx:Iteration.Count8:EnvironmentSafari:Model.Uniquesteerable-nafx                   2.627e-02
Runonnx:Iteration.Count9:EnvironmentSafari:Model.Uniquesteerable-nafx                  -4.951e-02
Buffer.Size1024:Iteration.Count1:EnvironmentChrome:Model.Uniquesteerable-nafx           2.652e-01
Buffer.Size8192:Iteration.Count1:EnvironmentChrome:Model.Uniquesteerable-nafx          -1.888e-01
Buffer.Size1024:Iteration.Count2:EnvironmentChrome:Model.Uniquesteerable-nafx          -7.091e-02
Buffer.Size8192:Iteration.Count2:EnvironmentChrome:Model.Uniquesteerable-nafx           1.092e-01
Buffer.Size1024:Iteration.Count3:EnvironmentChrome:Model.Uniquesteerable-nafx          -8.002e-02
Buffer.Size8192:Iteration.Count3:EnvironmentChrome:Model.Uniquesteerable-nafx          -5.565e-02
Buffer.Size1024:Iteration.Count4:EnvironmentChrome:Model.Uniquesteerable-nafx          -3.232e-02
Buffer.Size8192:Iteration.Count4:EnvironmentChrome:Model.Uniquesteerable-nafx           1.032e-02
Buffer.Size1024:Iteration.Count5:EnvironmentChrome:Model.Uniquesteerable-nafx          -5.136e-02
Buffer.Size8192:Iteration.Count5:EnvironmentChrome:Model.Uniquesteerable-nafx           4.403e-02
Buffer.Size1024:Iteration.Count6:EnvironmentChrome:Model.Uniquesteerable-nafx           2.196e-02
Buffer.Size8192:Iteration.Count6:EnvironmentChrome:Model.Uniquesteerable-nafx           1.570e-02
Buffer.Size1024:Iteration.Count7:EnvironmentChrome:Model.Uniquesteerable-nafx          -3.638e-02
Buffer.Size8192:Iteration.Count7:EnvironmentChrome:Model.Uniquesteerable-nafx          -3.275e-02
Buffer.Size1024:Iteration.Count8:EnvironmentChrome:Model.Uniquesteerable-nafx           7.355e-02
Buffer.Size8192:Iteration.Count8:EnvironmentChrome:Model.Uniquesteerable-nafx           4.871e-02
Buffer.Size1024:Iteration.Count9:EnvironmentChrome:Model.Uniquesteerable-nafx          -5.467e-02
Buffer.Size8192:Iteration.Count9:EnvironmentChrome:Model.Uniquesteerable-nafx           1.279e-02
Buffer.Size1024:Iteration.Count1:EnvironmentFirefox:Model.Uniquesteerable-nafx          3.555e-01
Buffer.Size8192:Iteration.Count1:EnvironmentFirefox:Model.Uniquesteerable-nafx          9.321e-02
Buffer.Size1024:Iteration.Count2:EnvironmentFirefox:Model.Uniquesteerable-nafx         -1.370e-01
Buffer.Size8192:Iteration.Count2:EnvironmentFirefox:Model.Uniquesteerable-nafx         -1.255e-01
Buffer.Size1024:Iteration.Count3:EnvironmentFirefox:Model.Uniquesteerable-nafx         -5.686e-02
Buffer.Size8192:Iteration.Count3:EnvironmentFirefox:Model.Uniquesteerable-nafx         -7.019e-02
Buffer.Size1024:Iteration.Count4:EnvironmentFirefox:Model.Uniquesteerable-nafx          3.093e-02
Buffer.Size8192:Iteration.Count4:EnvironmentFirefox:Model.Uniquesteerable-nafx          1.334e-01
Buffer.Size1024:Iteration.Count5:EnvironmentFirefox:Model.Uniquesteerable-nafx         -1.057e-01
Buffer.Size8192:Iteration.Count5:EnvironmentFirefox:Model.Uniquesteerable-nafx         -8.155e-03
Buffer.Size1024:Iteration.Count6:EnvironmentFirefox:Model.Uniquesteerable-nafx          7.692e-03
Buffer.Size8192:Iteration.Count6:EnvironmentFirefox:Model.Uniquesteerable-nafx          3.154e-02
Buffer.Size1024:Iteration.Count7:EnvironmentFirefox:Model.Uniquesteerable-nafx         -7.553e-02
Buffer.Size8192:Iteration.Count7:EnvironmentFirefox:Model.Uniquesteerable-nafx         -2.002e-01
Buffer.Size1024:Iteration.Count8:EnvironmentFirefox:Model.Uniquesteerable-nafx          3.592e-02
Buffer.Size8192:Iteration.Count8:EnvironmentFirefox:Model.Uniquesteerable-nafx          6.892e-02
Buffer.Size1024:Iteration.Count9:EnvironmentFirefox:Model.Uniquesteerable-nafx         -1.307e-01
Buffer.Size8192:Iteration.Count9:EnvironmentFirefox:Model.Uniquesteerable-nafx         -2.868e-02
Buffer.Size1024:Iteration.Count1:EnvironmentSafari:Model.Uniquesteerable-nafx           8.505e-01
Buffer.Size8192:Iteration.Count1:EnvironmentSafari:Model.Uniquesteerable-nafx           5.508e-01
Buffer.Size1024:Iteration.Count2:EnvironmentSafari:Model.Uniquesteerable-nafx           3.580e-02
Buffer.Size8192:Iteration.Count2:EnvironmentSafari:Model.Uniquesteerable-nafx          -4.044e-02
Buffer.Size1024:Iteration.Count3:EnvironmentSafari:Model.Uniquesteerable-nafx          -1.764e-01
Buffer.Size8192:Iteration.Count3:EnvironmentSafari:Model.Uniquesteerable-nafx          -1.772e-01
Buffer.Size1024:Iteration.Count4:EnvironmentSafari:Model.Uniquesteerable-nafx          -7.964e-03
Buffer.Size8192:Iteration.Count4:EnvironmentSafari:Model.Uniquesteerable-nafx           4.964e-02
Buffer.Size1024:Iteration.Count5:EnvironmentSafari:Model.Uniquesteerable-nafx           2.736e-02
Buffer.Size8192:Iteration.Count5:EnvironmentSafari:Model.Uniquesteerable-nafx           6.625e-02
Buffer.Size1024:Iteration.Count6:EnvironmentSafari:Model.Uniquesteerable-nafx          -1.175e-01
Buffer.Size8192:Iteration.Count6:EnvironmentSafari:Model.Uniquesteerable-nafx           2.098e-02
Buffer.Size1024:Iteration.Count7:EnvironmentSafari:Model.Uniquesteerable-nafx          -1.737e-01
Buffer.Size8192:Iteration.Count7:EnvironmentSafari:Model.Uniquesteerable-nafx          -1.852e-01
Buffer.Size1024:Iteration.Count8:EnvironmentSafari:Model.Uniquesteerable-nafx          -1.437e-01
Buffer.Size8192:Iteration.Count8:EnvironmentSafari:Model.Uniquesteerable-nafx          -2.409e-02
Buffer.Size1024:Iteration.Count9:EnvironmentSafari:Model.Uniquesteerable-nafx          -2.144e-01
Buffer.Size8192:Iteration.Count9:EnvironmentSafari:Model.Uniquesteerable-nafx          -1.630e-01
Runonnx:Buffer.Size1024:Iteration.Count1:EnvironmentChrome:Model.Uniquesteerable-nafx  -2.338e-01
Runonnx:Buffer.Size8192:Iteration.Count1:EnvironmentChrome:Model.Uniquesteerable-nafx   2.366e-01
Runonnx:Buffer.Size1024:Iteration.Count2:EnvironmentChrome:Model.Uniquesteerable-nafx   2.811e-02
Runonnx:Buffer.Size8192:Iteration.Count2:EnvironmentChrome:Model.Uniquesteerable-nafx  -1.342e-01
Runonnx:Buffer.Size1024:Iteration.Count3:EnvironmentChrome:Model.Uniquesteerable-nafx   7.033e-02
Runonnx:Buffer.Size8192:Iteration.Count3:EnvironmentChrome:Model.Uniquesteerable-nafx   5.047e-02
Runonnx:Buffer.Size1024:Iteration.Count4:EnvironmentChrome:Model.Uniquesteerable-nafx   8.958e-03
Runonnx:Buffer.Size8192:Iteration.Count4:EnvironmentChrome:Model.Uniquesteerable-nafx  -4.380e-02
Runonnx:Buffer.Size1024:Iteration.Count5:EnvironmentChrome:Model.Uniquesteerable-nafx   2.095e-02
Runonnx:Buffer.Size8192:Iteration.Count5:EnvironmentChrome:Model.Uniquesteerable-nafx  -9.260e-02
Runonnx:Buffer.Size1024:Iteration.Count6:EnvironmentChrome:Model.Uniquesteerable-nafx  -5.073e-02
Runonnx:Buffer.Size8192:Iteration.Count6:EnvironmentChrome:Model.Uniquesteerable-nafx  -5.502e-02
Runonnx:Buffer.Size1024:Iteration.Count7:EnvironmentChrome:Model.Uniquesteerable-nafx   3.575e-02
Runonnx:Buffer.Size8192:Iteration.Count7:EnvironmentChrome:Model.Uniquesteerable-nafx   2.422e-02
Runonnx:Buffer.Size1024:Iteration.Count8:EnvironmentChrome:Model.Uniquesteerable-nafx  -8.237e-02
Runonnx:Buffer.Size8192:Iteration.Count8:EnvironmentChrome:Model.Uniquesteerable-nafx  -6.416e-02
Runonnx:Buffer.Size1024:Iteration.Count9:EnvironmentChrome:Model.Uniquesteerable-nafx   1.033e-01
Runonnx:Buffer.Size8192:Iteration.Count9:EnvironmentChrome:Model.Uniquesteerable-nafx   2.680e-02
Runonnx:Buffer.Size1024:Iteration.Count1:EnvironmentFirefox:Model.Uniquesteerable-nafx -3.116e-01
Runonnx:Buffer.Size8192:Iteration.Count1:EnvironmentFirefox:Model.Uniquesteerable-nafx -2.214e-02
Runonnx:Buffer.Size1024:Iteration.Count2:EnvironmentFirefox:Model.Uniquesteerable-nafx  1.366e-01
Runonnx:Buffer.Size8192:Iteration.Count2:EnvironmentFirefox:Model.Uniquesteerable-nafx  1.377e-01
Runonnx:Buffer.Size1024:Iteration.Count3:EnvironmentFirefox:Model.Uniquesteerable-nafx  6.366e-02
Runonnx:Buffer.Size8192:Iteration.Count3:EnvironmentFirefox:Model.Uniquesteerable-nafx  6.685e-02
Runonnx:Buffer.Size1024:Iteration.Count4:EnvironmentFirefox:Model.Uniquesteerable-nafx -3.354e-02
Runonnx:Buffer.Size8192:Iteration.Count4:EnvironmentFirefox:Model.Uniquesteerable-nafx -1.414e-01
Runonnx:Buffer.Size1024:Iteration.Count5:EnvironmentFirefox:Model.Uniquesteerable-nafx  1.249e-01
Runonnx:Buffer.Size8192:Iteration.Count5:EnvironmentFirefox:Model.Uniquesteerable-nafx  3.388e-02
Runonnx:Buffer.Size1024:Iteration.Count6:EnvironmentFirefox:Model.Uniquesteerable-nafx -2.613e-02
