"Environment","Run","Model.Unique","Iteration","Iteration.Count","response","SE","df","lower.CL","upper.CL","p.value"
"Native","onnx","steerable-nafx",5,"5",0.0113689197049463,0.000151954491174467,18850.4687552155,0.0110749428863103,0.0116706999380813,1
"Native","onnx","steerable-nafx",6,"6",0.0113647376725172,0.000151898595044813,18850.4687552155,0.0110708689926156,0.0116664068964487,1
"Native","onnx","steerable-nafx",7,"7",0.0113682006127904,0.000151944879946182,18850.4687552155,0.0110742423883947,0.0116699617581138,1
"Native","onnx","steerable-nafx",8,"8",0.0113660222771365,0.000151915764788848,18850.4687552155,0.0110721203800086,0.011667725600023,1
"Native","onnx","steerable-nafx",9,"9",0.0113622316555185,0.000151865100170385,18850.4687552155,0.0110684277760486,0.011663834358935,1
"Safari","bypass","guitar-lstm",0,"0",0.00130994110575104,1.75083859644392e-05,18850.4687552155,0.00127606873011084,0.00134471260054089,0
"Safari","bypass","guitar-lstm",1,"1",0.00079781244406074,1.0663386419834e-05,18850.4687552155,0.000777182659502483,0.000818989832204482,8.44048375728231e-15
"Safari","bypass","guitar-lstm",10,"10",0.000724922748975901,9.68915871694502e-06,18850.4687552155,0.000706177741619743,0.000744165329789948,1
"Safari","bypass","guitar-lstm",11,"11",0.000711967420982228,9.51600063998014e-06,18850.4687552155,0.00069355741169157,0.000730866111435209,1
"Safari","bypass","guitar-lstm",12,"12",0.000723372830899706,9.66844285134457e-06,18850.4687552155,0.000704667901228765,0.000742574270193669,1
"Safari","bypass","guitar-lstm",13,"13",0.000692817703847521,9.26004971422299e-06,18850.4687552155,0.000674902866751507,0.000711208078097083,0.232460289951222
"Safari","bypass","guitar-lstm",14,"14",0.00069458866753917,9.28372002711439e-06,18850.4687552155,0.000676628036974164,0.000713026050814182,0.384468137852579
"Safari","bypass","guitar-lstm",15,"15",0.00070606363768214,9.43709196522021e-06,18850.4687552155,0.000687806288052867,0.00072480561622696,1
"Safari","bypass","guitar-lstm",16,"16",0.000691052239013351,9.23645289785655e-06,18850.4687552155,0.000673183053197216,0.000709395750200893,0.13686301471149
"Safari","bypass","guitar-lstm",17,"17",0.000716227174626193,9.57293557437112e-06,18850.4687552155,0.000697707016890746,0.000735238937339436,1
"Safari","bypass","guitar-lstm",18,"18",0.000691115676512715,9.2373007895813e-06,18850.4687552155,0.000673244850333666,0.000709460871605485,0.13686301471149
"Safari","bypass","guitar-lstm",19,"19",0.000692793853907265,9.25973094114428e-06,18850.4687552155,0.000674879633521523,0.000711183595076401,0.232460289951222
"Safari","bypass","guitar-lstm",2,"2",0.000783195268987661,1.04680164587222e-05,18850.4687552155,0.000762943454433322,0.000803984654171068,4.83105541626013e-10
"Safari","bypass","guitar-lstm",20,"20",0.000691987034825158,9.24894717397261e-06,18850.4687552155,0.00067409367711706,0.000710355359531075,0.180948170573525
"Safari","bypass","guitar-lstm",21,"21",0.000688182367502708,9.1980948236988e-06,18850.4687552155,0.000670387390645602,0.000706449699904927,0.0473852610729908
"Safari","bypass","guitar-lstm",22,"22",0.000683344513641444,9.13343312839763e-06,18850.4687552155,0.00066567463370859,0.000701483428506727,0.00676127438636849
"Safari","bypass","guitar-lstm",23,"23",0.000683631345883626,9.13726686533518e-06,18850.4687552155,0.000665954049060493,0.000701777874515491,0.00753459665362542
"Safari","bypass","guitar-lstm",24,"24",0.000679172572453208,9.07767187606048e-06,18850.4687552155,0.000661610570316124,0.00069720074598008,0.000933787137433955
"Safari","bypass","guitar-lstm",25,"25",0.00068418483650307,9.14466469974954e-06,18850.4687552155,0.000666493227553924,0.000702346057166588,0.00944847478332055
"Safari","bypass","guitar-lstm",26,"26",0.000684289904311218,9.14606901306519e-06,18850.4687552155,0.000666595578525224,0.00070245391392817,0.00967174543635821
"Safari","bypass","guitar-lstm",27,"27",0.000714780237436407,9.55359612874727e-06,18850.4687552155,0.00069629749451282,0.000733753592187081,1
"Safari","bypass","guitar-lstm",28,"28",0.000718825862456998,9.60766906684881e-06,18850.4687552155,0.000700238508013248,0.000737906605569414,1
"Safari","bypass","guitar-lstm",29,"29",0.000711972519751442,9.5160687890129e-06,18850.4687552155,0.000693562378617126,0.00073087134554778,1
"Safari","bypass","guitar-lstm",3,"3",0.000719575317821454,9.61768612313203e-06,18850.4687552155,0.000700968584007503,0.00073867595471626,1
"Safari","bypass","guitar-lstm",30,"30",0.000704749184964856,9.41952327804399e-06,18850.4687552155,0.000686525824372193,0.00072345627225723,1
"Safari","bypass","guitar-lstm",31,"31",0.000731438664030744,9.77624901069245e-06,18850.4687552155,0.000712525168548358,0.000750854205373616,1
"Safari","bypass","guitar-lstm",32,"32",0.000728041521688826,9.73084355006732e-06,18850.4687552155,0.000709215869301831,0.000747366888201148,1
"Safari","bypass","guitar-lstm",33,"33",0.000714246730878521,9.54646539692351e-06,18850.4687552155,0.000695777783334327,0.00073320592406085,1
"Safari","bypass","guitar-lstm",34,"34",0.000723654199583134,9.67220356355225e-06,18850.4687552155,0.000704941994298277,0.000742863107617231,1
"Safari","bypass","guitar-lstm",35,"35",0.000713312725776835,9.53398168926576e-06,18850.4687552155,0.000694867929678469,0.000732247126429649,1
"Safari","bypass","guitar-lstm",36,"36",0.000719367184704092,9.61490426146301e-06,18850.4687552155,0.000700765832783345,0.000738462296847003,1
"Safari","bypass","guitar-lstm",37,"37",0.00072297274088404,9.66309533580813e-06,18850.4687552155,0.00070427815671584,0.000742163560060935,1
"Safari","bypass","guitar-lstm",38,"38",0.000718121244941338,9.59825130343384e-06,18850.4687552155,0.000699552110453484,0.000737183284461534,1
"Safari","bypass","guitar-lstm",39,"39",0.000706774600498182,9.44659453853055e-06,18850.4687552155,0.00068849886683663,0.000725535451066901,1
"Safari","bypass","guitar-lstm",4,"4",0.000716789176453727,9.58044716772897e-06,18850.4687552155,0.000698254486509977,0.000735815857122847,1
"Safari","bypass","guitar-lstm",40,"40",0.000707538049813758,9.45679863490001e-06,18850.4687552155,0.000689242574927287,0.000726319165624771,1
"Safari","bypass","guitar-lstm",41,"41",0.000687800241608392,9.19298741267451e-06,18850.4687552155,0.000670015145738895,0.000706057430738914,0.0417075725100087
"Safari","bypass","guitar-lstm",42,"42",0.000706373970898256,9.44123981102908e-06,18850.4687552155,0.000688108596691982,0.000725124187027011,1
"Safari","bypass","guitar-lstm",43,"43",0.000712381913824511,9.52154066054314e-06,18850.4687552155,0.000693961186603716,0.000731291606707786,1
"Safari","bypass","guitar-lstm",44,"44",0.00072579426300426,9.7008071826012e-06,18850.4687552155,0.000707026720092561,0.000745059977564826,1
"Safari","bypass","guitar-lstm",45,"45",0.00069594996596969,9.30191484383529e-06,18850.4687552155,0.000677954135034533,0.000714423483984711,0.568598044796645
"Safari","bypass","guitar-lstm",46,"46",0.000707082960556716,9.45071601154726e-06,18850.4687552155,0.000688799253339949,0.000725851996333244,1
"Safari","bypass","guitar-lstm",47,"47",0.000706749264906945,9.44625590856613e-06,18850.4687552155,0.000688474186371536,0.000725509442959644,1
"Safari","bypass","guitar-lstm",48,"48",0.000693575196949562,9.27017420114667e-06,18850.4687552155,0.000675640772644028,0.000711985678337786,0.285206241780101
"Safari","bypass","guitar-lstm",49,"49",0.000697889812097543,9.32784240238668e-06,18850.4687552155,0.000679843820741861,0.0007164148220073,0.936985185617574
"Safari","bypass","guitar-lstm",5,"5",0.000732899654499164,9.79577628936107e-06,18850.4687552155,0.000713948380816113,0.000752353976839317,1
"Safari","bypass","guitar-lstm",6,"6",0.000681253250668695,9.10548176545521e-06,18850.4687552155,0.000663637446483723,0.000699336654382185,0.00257929856787297
"Safari","bypass","guitar-lstm",7,"7",0.000697266573556881,9.31951233253083e-06,18850.4687552155,0.000679236697864622,0.000715775040023903,0.811592471794676
"Safari","bypass","guitar-lstm",8,"8",0.000705800218394767,9.43357116070959e-06,18850.4687552155,0.000687549680245043,0.000724535204653951,1
"Safari","bypass","guitar-lstm",9,"9",0.000701072181425677,9.37037725394116e-06,18850.4687552155,0.000682943900561838,0.000719681665162561,1
"Safari","bypass","steerable-nafx",0,"0",0.000439895737092914,5.87955009222983e-06,18850.4687552155,0.000428520940482658,0.000451572469934756,0
"Safari","bypass","steerable-nafx",1,"1",0.000155144565785076,2.07362829223765e-06,18850.4687552155,0.000151132847252284,0.000159262772654976,8.41074741150014e-14
"Safari","bypass","steerable-nafx",10,"10",0.000139076672465446,1.85886834872536e-06,18850.4687552155,0.000135480436518764,0.000142768368046866,1
"Safari","bypass","steerable-nafx",11,"11",0.000142905637832422,1.91004546134148e-06,18850.4687552155,0.000139210392737425,0.000146698970692589,1
"Safari","bypass","steerable-nafx",12,"12",0.000144212415368175,1.92751156372208e-06,18850.4687552155,0.000140483379700934,0.000148040435748321,0.42215763602429
"Safari","bypass","steerable-nafx",13,"13",0.000137135247310602,1.83291968524511e-06,18850.4687552155,0.000133589212614826,0.000140775409083089,1
"Safari","bypass","steerable-nafx",14,"14",0.000134340462556415,1.79556520423142e-06,18850.4687552155,0.00013086669523099,0.000137906438670408,0.0378635281838081
"Safari","bypass","steerable-nafx",15,"15",0.000133988098522205,1.79085558371196e-06,18850.4687552155,0.000130523442604062,0.000137544721372814,0.0200274138566397
"Safari","bypass","steerable-nafx",16,"16",0.000135494819016875,1.81099407989733e-06,18850.4687552155,0.000131991202413892,0.000139091436737177,0.220051734368844
"Safari","bypass","steerable-nafx",17,"17",0.00013878054896709,1.8549104268924e-06,18850.4687552155,0.000135191970163411,0.000142464384151859,1
"Safari","bypass","steerable-nafx",18,"18",0.000137060957418764,1.83192674281904e-06,18850.4687552155,0.000133516843706391,0.000140699147216653,1
"Safari","bypass","steerable-nafx",19,"19",0.000137427136706169,1.83682101498739e-06,18850.4687552155,0.000133873554352557,0.000141075046483932,1
"Safari","bypass","steerable-nafx",2,"2",0.000143515385911164,1.91819522063739e-06,18850.4687552155,0.000139804373988271,0.00014732490411894,0.954103721235399
"Safari","bypass","steerable-nafx",20,"20",0.000137787026204012,1.84163121920583e-06,18850.4687552155,0.000134224137850148,0.000141444489003467,1
"Safari","bypass","steerable-nafx",21,"21",0.000134810126490193,1.80184262952182e-06,18850.4687552155,0.00013132421462398,0.000138388569513542,0.0786030069577156
"Safari","bypass","steerable-nafx",22,"22",0.000131474390430481,1.75725791181769e-06,18850.4687552155,0.000128074733819832,0.000134964288611232,4.03209752611811e-05
"Safari","bypass","steerable-nafx",23,"23",0.000128392957176256,1.71607214972367e-06,18850.4687552155,0.000125072980075044,0.000131801060809241,7.40123544501569e-10
"Safari","bypass","steerable-nafx",24,"24",0.00013470963685856,1.80049950711093e-06,18850.4687552155,0.000131226323446991,0.000138285412453054,0.0676505928755554
"Safari","bypass","steerable-nafx",25,"25",0.000137118768750351,1.83269943641732e-06,18850.4687552155,0.000133573160156161,0.000140758493110675,1
"Safari","bypass","steerable-nafx",26,"26",0.000131501590401566,1.75762146067489e-06,18850.4687552155,0.000128101230455757,0.000134992210587031,4.27091479749456e-05
"Safari","bypass","steerable-nafx",27,"27",0.000129831260178942,1.73529619269346e-06,18850.4687552155,0.000126474091528143,0.000133277542585878,1.93125823553414e-07
"Safari","bypass","steerable-nafx",28,"28",0.000135880930482065,1.81615476118914e-06,18850.4687552155,0.000132367329832828,0.000139487797268329,0.387237644560224
"Safari","bypass","steerable-nafx",29,"29",0.000133100477212923,1.77899183166619e-06,18850.4687552155,0.000129658773351388,0.000136633538760206,0.0027942771925478
"Safari","bypass","steerable-nafx",3,"3",0.000150506334591899,2.01163470980412e-06,18850.4687552155,0.000146614551152823,0.000154501422772677,9.16395530076052e-07
"Safari","bypass","steerable-nafx",30,"30",0.000130006613306138,1.73763992419217e-06,18850.4687552155,0.000126644910385081,0.000133457550342447,3.53773392172995e-07
"Safari","bypass","steerable-nafx",31,"31",0.000134030845091048,1.79142692499034e-06,18850.4687552155,0.000130565083834786,0.000137588602620223,0.0206062559510421
"Safari","bypass","steerable-nafx",32,"32",0.000134400192663543,1.79636354376341e-06,18850.4687552155,0.000130924880840723,0.000137967754272563,0.0412707150199304
"Safari","bypass","steerable-nafx",33,"33",0.000132436743554154,1.77012051292958e-06,18850.4687552155,0.000129012202476287,0.000135952186743363,0.000543681371326138
"Safari","bypass","steerable-nafx",34,"34",0.000130995452472144,1.75085653194589e-06,18850.4687552155,0.000127608180209434,0.000134472637570872,9.38546421432695e-06
"Safari","bypass","steerable-nafx",35,"35",0.000136076443380568,1.81876794377649e-06,18850.4687552155,0.000132557787170962,0.00013968849992361,0.467348371419673
"Safari","bypass","steerable-nafx",36,"36",0.000134684053343055,1.80015756344505e-06,18850.4687552155,0.000131201401468439,0.000138259149840548,0.0669126856562565
"Safari","bypass","steerable-nafx",37,"37",0.000137413020610916,1.83663234234944e-06,18850.4687552155,0.000133859803270417,0.000141060555686541,1
"Safari","bypass","steerable-nafx",38,"38",0.00013668232646436,1.82686604439628e-06,18850.4687552155,0.000133148003367657,0.000140310465761351,0.958478332266584
"Safari","bypass","steerable-nafx",39,"39",0.00013286592203217,1.77585681848389e-06,18850.4687552155,0.000129430283283912,0.000136392757471876,0.00160804133981397
"Safari","bypass","steerable-nafx",4,"4",0.000153055527193937,2.04570665989274e-06,18850.4687552155,0.000149097826891106,0.00015711828195674,2.34878671074357e-10
"Safari","bypass","steerable-nafx",40,"40",0.000131757533639543,1.76104234194641e-06,18850.4687552155,0.000128350555529404,0.000135254947664003,8.64542611268777e-05
"Safari","bypass","steerable-nafx",41,"41",0.000131714852418933,1.76047187409821e-06,18850.4687552155,0.000128308977957142,0.000135211133499451,7.83057259650488e-05
"Safari","bypass","steerable-nafx",42,"42",0.000134012422847243,1.7911806973138e-06,18850.4687552155,0.000130547137952216,0.0001375696913705,0.0204543261241044
"Safari","bypass","steerable-nafx",43,"43",0.000134848909913112,1.80236100025962e-06,18850.4687552155,0.00013136199518756,0.000138428382416016,0.0811068412295436
"Safari","bypass","steerable-nafx",44,"44",0.000134855755626532,1.8024524985661e-06,18850.4687552155,0.000131368663884949,0.000138435409844238,0.0811068412295436
"Safari","bypass","steerable-nafx",45,"45",0.00013443885815291,1.79688033822719e-06,18850.4687552155,0.000130962546520271,0.00013800744611102,0.0430414130859316
"Safari","bypass","steerable-nafx",46,"46",0.000135359742007626,1.80918867017128e-06,18850.4687552155,0.000131859618217547,0.000138952774200684,0.183945026208029
"Safari","bypass","steerable-nafx",47,"47",0.000142164437122576,1.90013873496413e-06,18850.4687552155,0.000138488357949434,0.000145938095314541,1
"Safari","bypass","steerable-nafx",48,"48",0.000131800676968674,1.76161898623592e-06,18850.4687552155,0.000128392583261014,0.000135299236203432,9.54534329983435e-05
"Safari","bypass","steerable-nafx",49,"49",0.000143389594557962,1.91651392095677e-06,18850.4687552155,0.000139681835340055,0.000147195773719911,0.982292693100347
"Safari","bypass","steerable-nafx",5,"5",0.000142405716178979,1.90336361799597e-06,18850.4687552155,0.000138723398027004,0.000146185778959224,1
"Safari","bypass","steerable-nafx",6,"6",0.00013311561736458,1.77919419161782e-06,18850.4687552155,0.000129673522009946,0.000136649080796881,0.00281629553477823
"Safari","bypass","steerable-nafx",7,"7",0.000142098124240094,1.89925241149829e-06,18850.4687552155,0.000138423759781343,0.000145870022201742,1
"Safari","bypass","steerable-nafx",8,"8",0.000137616348178913,1.83934997409798e-06,18850.4687552155,0.000134057873206807,0.000141269280446397,1
"Safari","bypass","steerable-nafx",9,"9",0.000142183979996776,1.90039994074115e-06,18850.4687552155,0.000138507395485209,0.000145958156941031,1
"Safari","onnx","guitar-lstm",0,"0",0.00762624559837997,0.000101930728648665,18850.4687552155,0.00742904661401448,0.00782867909552419,9.9370632205579e-77
"Safari","onnx","guitar-lstm",1,"1",0.0062795891862283,8.39316139389086e-05,18850.4687552155,0.00611721195961238,0.00644627660577158,0.00900280431883228
"Safari","onnx","guitar-lstm",10,"10",0.00601460850717042,8.03899402089244e-05,18850.4687552155,0.005859083134473,0.00617426219499795,1
"Safari","onnx","guitar-lstm",11,"11",0.00589647355380871,7.88109742918566e-05,18850.4687552155,0.00574400290738787,0.00605299142973045,1
"Safari","onnx","guitar-lstm",12,"12",0.00592372051434834,7.91751511998036e-05,18850.4687552155,0.0057705453177165,0.00608096164228674,1
"Safari","onnx","guitar-lstm",13,"13",0.00592753376670907,7.9226118295819e-05,18850.4687552155,0.00577425996723486,0.00608487611483516,1
"Safari","onnx","guitar-lstm",14,"14",0.00587718562087063,7.8553176003938e-05,18850.4687552155,0.00572521372062008,0.00603319151174455,1
"Safari","onnx","guitar-lstm",15,"15",0.00586485356995858,7.83883485119591e-05,18850.4687552155,0.00571320055111352,0.00602053211493722,1
"Safari","onnx","guitar-lstm",16,"16",0.00588926789530589,7.87146650382253e-05,18850.4687552155,0.00573698357235445,0.00604559450192859,1
"Safari","onnx","guitar-lstm",17,"17",0.00588949717572328,7.87177295500758e-05,18850.4687552155,0.00573720692405307,0.00604582986843855,1
"Safari","onnx","guitar-lstm",18,"18",0.00589902309991427,7.88450509667954e-05,18850.4687552155,0.0057464865274888,0.00605560865180154,1
"Safari","onnx","guitar-lstm",19,"19",0.00589006617239435,7.87253346349803e-05,18850.4687552155,0.00573776120764362,0.00604641396873885,1
"Safari","onnx","guitar-lstm",2,"2",0.00619444059374646,8.27935364979029e-05,18850.4687552155,0.00603426513413909,0.006358867801875,0.340039122198295
"Safari","onnx","guitar-lstm",20,"20",0.00585700860377522,7.82834944118676e-05,18850.4687552155,0.0057055584395778,0.0060124789094677,1
"Safari","onnx","guitar-lstm",21,"21",0.00586875635609649,7.84405122968341e-05,18850.4687552155,0.0057170024192502,0.00602453849787597,1
"Safari","onnx","guitar-lstm",22,"22",0.00587241544203206,7.84894188381709e-05,18850.4687552155,0.00572056688876923,0.00602829471175645,1
"Safari","onnx","guitar-lstm",23,"23",0.00597528540702088,7.98643562634221e-05,18850.4687552155,0.00582077684860141,0.00613389528992775,1
"Safari","onnx","guitar-lstm",24,"24",0.00594932877920298,7.95174256600723e-05,18850.4687552155,0.00579549140565124,0.00610724966109677,1
"Safari","onnx","guitar-lstm",25,"25",0.00589403160848842,7.877833578545e-05,18850.4687552155,0.00574162410573779,0.0060504846646342,1
"Safari","onnx","guitar-lstm",26,"26",0.00592948587415154,7.92522097364164e-05,18850.4687552155,0.00577616159720449,0.00608688003964062,1
"Safari","onnx","guitar-lstm",27,"27",0.00592955425490866,7.9253123698642e-05,18850.4687552155,0.00577622820977623,0.00608695023551837,1
"Safari","onnx","guitar-lstm",28,"28",0.0059532128906907,7.95693398436625e-05,18850.4687552155,0.00579927508202569,0.00611123687367947,1
"Safari","onnx","guitar-lstm",29,"29",0.00594708887405077,7.94874875783094e-05,18850.4687552155,0.00579330941982714,0.00610495029918732,1
"Safari","onnx","guitar-lstm",3,"3",0.00631550229763215,8.44116207215664e-05,18850.4687552155,0.00615219643201518,0.00648314300626651,0.00144742756522907
"Safari","onnx","guitar-lstm",30,"30",0.00591304985345833,7.90325294830426e-05,18850.4687552155,0.00576015057811211,0.00607000773596843,1
"Safari","onnx","guitar-lstm",31,"31",0.00589932268197171,7.88490551149719e-05,18850.4687552155,0.00574677836297202,0.00605591618606072,1
"Safari","onnx","guitar-lstm",32,"32",0.00591551997747494,7.90655446197333e-05,18850.4687552155,0.00576255682981553,0.0060725434277453,1
"Safari","onnx","guitar-lstm",33,"33",0.00591408023235792,7.90463013017788e-05,18850.4687552155,0.00576115431353821,0.00607106546557439,1
"Safari","onnx","guitar-lstm",34,"34",0.00595321879166324,7.95694187147689e-05,18850.4687552155,0.00579928083041124,0.00611124293128931,1
"Safari","onnx","guitar-lstm",35,"35",0.00594439606209157,7.94514960433431e-05,18850.4687552155,0.0057906862384321,0.00610218600836804,1
"Safari","onnx","guitar-lstm",36,"36",0.00589426191449773,7.87814140051376e-05,18850.4687552155,0.00574184845650863,0.00605072108395973,1
"Safari","onnx","guitar-lstm",37,"37",0.00592129851658474,7.9142779308072e-05,18850.4687552155,0.00576818594782043,0.00607847535424149,1
"Safari","onnx","guitar-lstm",38,"38",0.00587177676425358,7.84808824108434e-05,18850.4687552155,0.00571994472588102,0.00602763908071118,1
"Safari","onnx","guitar-lstm",39,"39",0.00593292857941715,7.92982241811025e-05,18850.4687552155,0.00577951528121146,0.00609041412917357,1
"Safari","onnx","guitar-lstm",4,"4",0.00639759731659494,8.55088847675967e-05,18850.4687552155,0.00623216864308357,0.00656741718161396,1.14353506789734e-05
"Safari","onnx","guitar-lstm",40,"40",0.00584332446103394,7.81005951565846e-05,18850.4687552155,0.00569222814054844,0.00599843153047409,1
"Safari","onnx","guitar-lstm",41,"41",0.00587653952626191,7.8544540444882e-05,18850.4687552155,0.00572458433268557,0.00603252826699434,1
"Safari","onnx","guitar-lstm",42,"42",0.00584227673995482,7.8086591546074e-05,18850.4687552155,0.00569120751137581,0.00599735599835224,1
"Safari","onnx","guitar-lstm",43,"43",0.00586324530066412,7.83668527367532e-05,18850.4687552155,0.00571163386834645,0.00601888115522931,1
"Safari","onnx","guitar-lstm",44,"44",0.0058782300020469,7.85671349740384e-05,18850.4687552155,0.00572623109625285,0.00603426361530809,1
"Safari","onnx","guitar-lstm",45,"45",0.0058902455116277,7.87277316439011e-05,18850.4687552155,0.00573793590953421,0.00604659806841005,1
"Safari","onnx","guitar-lstm",46,"46",0.00587194099102499,7.84830774299068e-05,18850.4687552155,0.00572010470608679,0.00602780766677042,1
"Safari","onnx","guitar-lstm",47,"47",0.00584363617314172,7.8104761432357e-05,18850.4687552155,0.00569253179242392,0.00599875151676753,1
"Safari","onnx","guitar-lstm",48,"48",0.00586186182016332,7.83483614393386e-05,18850.4687552155,0.00571028616179839,0.00601746095118055,1
"Safari","onnx","guitar-lstm",49,"49",0.00586749229980787,7.8423617197287e-05,18850.4687552155,0.00571577104885048,0.00602324088807379,1
"Safari","onnx","guitar-lstm",5,"5",0.00624760654504729,8.35041409605426e-05,18850.4687552155,0.00608605632357787,0.00641344500715553,0.0393935494404042
"Safari","onnx","guitar-lstm",6,"6",0.00606100566225227,8.10100744235533e-05,18850.4687552155,0.00590428055480443,0.00622189093097234,1
"Safari","onnx","guitar-lstm",7,"7",0.00602648511601926,8.05486803620215e-05,18850.4687552155,0.0058706526387089,0.00618645406034261,1
"Safari","onnx","guitar-lstm",8,"8",0.00603469979959178,8.06584760237743e-05,18850.4687552155,0.00587865490750452,0.00619488679709766,1
"Safari","onnx","guitar-lstm",9,"9",0.00632475459688053,8.45352849272223e-05,18850.4687552155,0.00616120948588504,0.00649264090149908,0.000892215483389799
"Safari","onnx","steerable-nafx",0,"0",0.0224500166693809,0.000300062006627585,18850.4687552155,0.0218695055346319,0.0230459370769658,2.67605659426607e-06
"Safari","onnx","steerable-nafx",1,"1",0.0210854150969302,0.000281823040834959,18850.4687552155,0.0205401897447696,0.0216451130848518,1
"Safari","onnx","steerable-nafx",10,"10",0.0208982296243199,0.000279321160798514,18850.4687552155,0.020357844502468,0.0214529589013147,1
"Safari","onnx","steerable-nafx",11,"11",0.0208809647556164,0.000279090402344138,18850.4687552155,0.0203410260676657,0.0214352357484261,1
"Safari","onnx","steerable-nafx",12,"12",0.0208710647972723,0.000278958081668837,18850.4687552155,0.0203313821018287,0.0214250730024281,1
"Safari","onnx","steerable-nafx",13,"13",0.0208445104193649,0.000278603161668687,18850.4687552155,0.0203055143653737,0.0213978137566385,1
"Safari","onnx","steerable-nafx",14,"14",0.0208715502316446,0.000278964569878355,18850.4687552155,0.0203318549838692,0.0214255713223253,1
"Safari","onnx","steerable-nafx",15,"15",0.0208427380675649,0.000278579472802639,18850.4687552155,0.0203037878429363,0.0213959943589666,1
"Safari","onnx","steerable-nafx",16,"16",0.0208597147798906,0.000278806379821975,18850.4687552155,0.0203203255724905,0.0214134217065625,1
"Safari","onnx","steerable-nafx",17,"17",0.0210155161484969,0.000280888786796892,18850.4687552155,0.0204720982389975,0.0215733587164224,1
"Safari","onnx","steerable-nafx",18,"18",0.0209156712138155,0.000279554281264298,18850.4687552155,0.0203748350884273,0.0214708634659285,1
"Safari","onnx","steerable-nafx",19,"19",0.0209147283165614,0.000279541678706074,18850.4687552155,0.0203739165725517,0.0214698955401088,1
"Safari","onnx","steerable-nafx",2,"2",0.0209473212279244,0.000279977308422056,18850.4687552155,0.0204056666984398,0.0215033536081132,1
"Safari","onnx","steerable-nafx",20,"20",0.0208743651574033,0.00027900219355962,18850.4687552155,0.0203345971214527,0.0214284609683717,1
"Safari","onnx","steerable-nafx",21,"21",0.020876289943277,0.000279027919826117,18850.4687552155,0.020336472136333,0.021430436846376,1
"Safari","onnx","steerable-nafx",22,"22",0.0208517107896277,0.000278699400240858,18850.4687552155,0.0203125285489101,0.0214052052558276,1
"Safari","onnx","steerable-nafx",23,"23",0.0208869123487476,0.000279169896571511,18850.4687552155,0.0203468198683036,0.0214413412163676,1
"Safari","onnx","steerable-nafx",24,"24",0.0208812413839444,0.000279094099697796,18850.4687552155,0.0203412955429556,0.0214355197196647,1
"Safari","onnx","steerable-nafx",25,"25",0.0208929794343859,0.000279250987909559,18850.4687552155,0.0203527300716188,0.0214475693486635,1
"Safari","onnx","steerable-nafx",26,"26",0.0208844871792589,0.000279137482287192,18850.4687552155,0.0203444574086967,0.021438851672406,1
"Safari","onnx","steerable-nafx",27,"27",0.0208809552854751,0.000279090275768303,18850.4687552155,0.0203410168424027,0.0214352260269063,1
"Safari","onnx","steerable-nafx",28,"28",0.0209000330349505,0.000279345264790089,18850.4687552155,0.0203596012806187,0.0214548101822527,1
"Safari","onnx","steerable-nafx",29,"29",0.0208936373697496,0.000279259781729553,18850.4687552155,0.0203533709941308,0.0214482447484734,1
"Safari","onnx","steerable-nafx",3,"3",0.0209046593992513,0.000279407099762234,18850.4687552155,0.0203641080166792,0.021459559350244,1
"Safari","onnx","steerable-nafx",30,"30",0.0208717363127716,0.000278967056997948,18850.4687552155,0.020332036253322,0.0214257623428491,1
"Safari","onnx","steerable-nafx",31,"31",0.0208848960796371,0.000279142947560107,18850.4687552155,0.0203448557357544,0.0214392714267663,1
"Safari","onnx","steerable-nafx",32,"32",0.0209545412530427,0.000280073809696727,18850.4687552155,0.0204127000285977,0.0215107652838827,1
"Safari","onnx","steerable-nafx",33,"33",0.0209470798119149,0.000279974081708542,18850.4687552155,0.0204054315249505,0.0215031057838802,1
"Safari","onnx","steerable-nafx",34,"34",0.0209233828417288,0.000279657353194269,18850.4687552155,0.0203823473095456,0.0214787797937544,1
"Safari","onnx","steerable-nafx",35,"35",0.0208978162772246,0.000279315636091756,18850.4687552155,0.0203574418436762,0.0214525345822022,1
"Safari","onnx","steerable-nafx",36,"36",0.0208936688637993,0.000279260202672121,18850.4687552155,0.0203534016738093,0.0214482770785112,1
"Safari","onnx","steerable-nafx",37,"37",0.0208744537038893,0.000279003377052564,18850.4687552155,0.0203346833783092,0.0214285518652639,1
"Safari","onnx","steerable-nafx",38,"38",0.0209018263842501,0.000279369234304113,18850.4687552155,0.0203613482576037,0.0214566511347884,1
"Safari","onnx","steerable-nafx",39,"39",0.0208915847332828,0.000279232346640029,18850.4687552155,0.0203513714346101,0.0214461376261692,1
"Safari","onnx","steerable-nafx",4,"4",0.0209414148244404,0.000279898364726493,18850.4687552155,0.0203999130223697,0.0214972904231701,1
"Safari","onnx","steerable-nafx",40,"40",0.0208907544089652,0.000279221248707029,18850.4687552155,0.0203505625807671,0.0214452852614579,1
"Safari","onnx","steerable-nafx",41,"41",0.020894789562036,0.000279275181679344,18850.4687552155,0.0203544933931007,0.0214494275249196,1
"Safari","onnx","steerable-nafx",42,"42",0.0209179210760631,0.000279584352430414,18850.4687552155,0.0203770267738768,0.0214731730492376,1
"Safari","onnx","steerable-nafx",43,"43",0.0208763729997973,0.000279029029941378,18850.4687552155,0.020336553045183,0.021430522107575,1
