"contrast","Buffer.Size","Environment","Model.Unique","ratio","SE","df","null","t.ratio","p.value"
"(js-bypass js) / (js-onnx js)","128","Firefox","steerable-nafx",0.00723787699522808,0.000222250109338082,1295.99999999998,1,-160.500937583661,0
"(js-bypass js) / (wasm-onnx js)","128","Firefox","steerable-nafx",0.00728807968506752,0.00022379165989403,1295.99999999998,1,-160.275833599307,0
"(js-onnx js) / (wasm-onnx js)","128","Firefox","steerable-nafx",1.00693610707567,0.0309195168751246,1295.99999999998,1,0.225103984354196,1
"(wasm-bypass wasm) / (js-bypass wasm)","1024","Firefox","steerable-nafx",1.00192142451456,0.0307655333592074,1295.99999999998,1,0.0625137632768776,1
"(wasm-bypass wasm) / (js-onnx wasm)","1024","Firefox","steerable-nafx",0.00685112993683073,0.000210374447998209,1295.99999999998,1,-162.289297657027,0
"(wasm-bypass wasm) / (wasm-onnx wasm)","1024","Firefox","steerable-nafx",0.00684732357143354,0.000210257567713249,1295.99999999998,1,-162.307395972671,0
"(wasm-bypass wasm) / (wasm-bypass js)","1024","Firefox","steerable-nafx",1.0127788554383,0.0310989274209636,1295.99999999998,1,0.413524210872906,1
"(wasm-bypass wasm) / (js-bypass js)","1024","Firefox","steerable-nafx",0.962889707695205,0.0295670046557663,1295.99999999998,1,-1.23154260247138,1
"(wasm-bypass wasm) / (js-onnx js)","1024","Firefox","steerable-nafx",0.00685097415954213,0.000210369664617743,1296.00000000011,1,-162.290038141726,0
"(wasm-bypass wasm) / (wasm-onnx js)","1024","Firefox","steerable-nafx",0.00683724465626069,0.000209948079171145,1296.00000000011,1,-162.355367327031,0
"(js-bypass wasm) / (js-onnx wasm)","1024","Firefox","steerable-nafx",0.00683799125280722,0.000209971004562694,1295.99999999998,1,-162.351811420304,0
"(js-bypass wasm) / (wasm-onnx wasm)","1024","Firefox","steerable-nafx",0.00683419218702815,0.0002098543484237,1295.99999999998,1,-162.369909735947,0
"(js-bypass wasm) / (wasm-bypass js)","1024","Firefox","steerable-nafx",1.01083660919717,0.0310392877725228,1295.99999999998,1,0.351010447596029,1
"(js-bypass wasm) / (js-bypass js)","1024","Firefox","steerable-nafx",0.961043135854422,0.029510302836464,1295.99999999998,1,-1.29405636574827,1
"(js-bypass wasm) / (js-onnx js)","1024","Firefox","steerable-nafx",0.00683783577425892,0.000209966230355507,1295.99999999998,1,-162.352551905003,0
"(js-bypass wasm) / (wasm-onnx js)","1024","Firefox","steerable-nafx",0.00682413260059129,0.000209545453400067,1295.99999999998,1,-162.417881090308,0
"(js-onnx wasm) / (wasm-onnx wasm)","1024","Firefox","steerable-nafx",0.99944441786504,0.0306894730725998,1295.99999999998,1,-0.0180983156439774,1
"(js-onnx wasm) / (wasm-bypass js)","1024","Firefox","steerable-nafx",147.826543179942,4.5392406373407,1295.99999999998,1,162.7028218679,0
"(js-onnx wasm) / (js-bypass js)","1024","Firefox","steerable-nafx",140.544657096466,4.31563916147877,1295.99999999998,1,161.057755054556,0
"(js-onnx wasm) / (js-onnx js)","1024","Firefox","steerable-nafx",0.999977262540626,0.0307058348852538,1295.99999999998,1,-0.000740484698126141,1
"(js-onnx wasm) / (wasm-onnx js)","1024","Firefox","steerable-nafx",0.997973286056743,0.0306442997150723,1295.99999999998,1,-0.0660696700036538,1
"(wasm-onnx wasm) / (wasm-bypass js)","1024","Firefox","steerable-nafx",147.908718621613,4.54176396025824,1295.99999999998,1,162.720920183543,0
"(wasm-onnx wasm) / (js-bypass js)","1024","Firefox","steerable-nafx",140.622784603359,4.31803818635319,1295.99999999998,1,161.0758533702,0
"(wasm-onnx wasm) / (js-onnx js)","1024","Firefox","steerable-nafx",1.00053314087913,0.0307229039818401,1296.00000000011,1,0.0173578309458514,1
"(wasm-onnx wasm) / (wasm-onnx js)","1024","Firefox","steerable-nafx",0.998528050402802,0.0306613346048127,1295.99999999998,1,-0.0479713543596763,1
"(wasm-bypass js) / (js-bypass js)","1024","Firefox","steerable-nafx",0.950740334402516,0.0291939395229283,1295.99999999998,1,-1.6450668133443,1
"(wasm-bypass js) / (js-onnx js)","1024","Firefox","steerable-nafx",0.00676453119331489,0.000207715300816289,1295.99999999998,1,-162.703562352598,0
"(wasm-bypass js) / (wasm-onnx js)","1024","Firefox","steerable-nafx",0.00675097492364386,0.000207299034773278,1295.99999999998,1,-162.768891537904,0
"(js-bypass js) / (js-onnx js)","1024","Firefox","steerable-nafx",0.00711501442459155,0.000218477425749297,1296.00000000011,1,-161.058495539256,0
"(js-bypass js) / (wasm-onnx js)","1024","Firefox","steerable-nafx",0.0071007557787968,0.000218039592170614,1295.99999999998,1,-161.12382472456,0
"(js-onnx js) / (wasm-onnx js)","1024","Firefox","steerable-nafx",0.997995977949746,0.0306449965044352,1295.99999999998,1,-0.0653291853055279,1
"(wasm-bypass wasm) / (js-bypass wasm)","8192","Firefox","steerable-nafx",0.873732009760693,0.0268292808553562,1295.99999999998,1,-4.3958585298118,0.000143227714885548
"(wasm-bypass wasm) / (js-onnx wasm)","8192","Firefox","steerable-nafx",0.00757774231663041,0.000232686195070361,1295.99999999998,1,-159.006552754374,0
"(wasm-bypass wasm) / (wasm-onnx wasm)","8192","Firefox","steerable-nafx",0.00735416180747071,0.000225820812771191,1295.99999999998,1,-159.981880139008,0
"(wasm-bypass wasm) / (wasm-bypass js)","8192","Firefox","steerable-nafx",0.964753061736543,0.029624221798265,1295.99999999998,1,-1.16858210195991,1
"(wasm-bypass wasm) / (js-bypass js)","8192","Firefox","steerable-nafx",0.936258695380181,0.0287492585953263,1296.00000000011,1,-2.14493302060732,0.289292731805608
"(wasm-bypass wasm) / (js-onnx js)","8192","Firefox","steerable-nafx",0.00757080773979246,0.000232473258257334,1296.00000000011,1,-159.036368669208,0
"(wasm-bypass wasm) / (wasm-onnx js)","8192","Firefox","steerable-nafx",0.00735872563857828,0.000225960952202038,1295.99999999998,1,-159.96167644064,0
"(js-bypass wasm) / (js-onnx wasm)","8192","Firefox","steerable-nafx",0.00867284502796903,0.000266313002695291,1295.99999999998,1,-154.610694224562,0
"(js-bypass wasm) / (wasm-onnx wasm)","8192","Firefox","steerable-nafx",0.00841695362572895,0.000258455464889104,1295.99999999998,1,-155.586021609196,0
"(js-bypass wasm) / (wasm-bypass js)","8192","Firefox","steerable-nafx",1.10417502272897,0.0339053868546933,1295.99999999998,1,3.22727642785188,0.0140911474113389
"(js-bypass wasm) / (js-bypass js)","8192","Firefox","steerable-nafx",1.07156277316269,0.0329039777347752,1295.99999999998,1,2.25092550920448,0.24557284806503
"(js-bypass wasm) / (js-onnx js)","8192","Firefox","steerable-nafx",0.00866490829592707,0.000266069293170347,1295.99999999998,1,-154.640510139396,0
"(js-bypass wasm) / (wasm-onnx js)","8192","Firefox","steerable-nafx",0.00842217700206928,0.000258615856667455,1295.99999999998,1,-155.565817910828,0
"(js-onnx wasm) / (wasm-onnx wasm)","8192","Firefox","steerable-nafx",0.970495102654913,0.0298005399676361,1295.99999999998,1,-0.975327384633508,1
"(js-onnx wasm) / (wasm-bypass js)","8192","Firefox","steerable-nafx",127.314049676677,3.90937307715657,1295.99999999998,1,157.837970652414,0
"(js-onnx wasm) / (js-bypass js)","8192","Firefox","steerable-nafx",123.553778455284,3.79390818453038,1295.99999999998,1,156.861619733767,0
"(js-onnx wasm) / (js-onnx js)","8192","Firefox","steerable-nafx",0.999084875606983,0.0306784327763612,1295.99999999998,1,-0.0298159148340549,1
"(js-onnx wasm) / (wasm-onnx js)","8192","Firefox","steerable-nafx",0.971097370575473,0.029819033527458,1295.99999999998,1,-0.955123686265031,1
"(wasm-onnx wasm) / (wasm-bypass js)","8192","Firefox","steerable-nafx",131.184638983127,4.02822545571015,1295.99999999998,1,158.813298037048,0
"(wasm-onnx wasm) / (js-bypass js)","8192","Firefox","steerable-nafx",127.310048363239,3.90925021069312,1295.99999999998,1,157.836947118401,0
"(wasm-onnx wasm) / (js-onnx js)","8192","Firefox","steerable-nafx",1.02945895643766,0.0316111154939747,1295.99999999998,1,0.945511469799453,1
"(wasm-onnx wasm) / (wasm-onnx js)","8192","Firefox","steerable-nafx",1.00062057801107,0.0307255888730239,1295.99999999998,1,0.0202036983684778,1
"(wasm-bypass js) / (js-bypass js)","8192","Firefox","steerable-nafx",0.970464601267943,0.0297996033757882,1296.00000000011,1,-0.976350918647408,1
"(wasm-bypass js) / (js-onnx js)","8192","Firefox","steerable-nafx",0.00784740472983326,0.000240966592880135,1295.99999999998,1,-157.867786567248,0
"(wasm-bypass js) / (wasm-onnx js)","8192","Firefox","steerable-nafx",0.0076275742782642,0.0002342163618484,1295.99999999998,1,-158.79309433868,0
"(js-bypass js) / (js-onnx js)","8192","Firefox","steerable-nafx",0.00808623490190201,0.000248300239457788,1295.99999999998,1,-156.8914356486,0
"(js-bypass js) / (wasm-onnx js)","8192","Firefox","steerable-nafx",0.00785971406715765,0.000241344569953802,1295.99999999998,1,-157.816743420033,0
"(js-onnx js) / (wasm-onnx js)","8192","Firefox","steerable-nafx",0.971986859460257,0.0298463466473173,1295.99999999998,1,-0.925307771430979,1
"(wasm-bypass wasm) / (js-bypass wasm)","128","Safari","steerable-nafx",1.01468663786044,0.0311575088050065,1296.00000000011,1,0.474812106578417,1
"(wasm-bypass wasm) / (js-onnx wasm)","128","Safari","steerable-nafx",0.00832522284010802,0.000255638730486549,1295.99999999998,1,-155.942888908508,0
"(wasm-bypass wasm) / (wasm-onnx wasm)","128","Safari","steerable-nafx",0.00833680760784276,0.000255994458540147,1296.00000000011,1,-155.897603458502,0
"(wasm-bypass wasm) / (wasm-bypass js)","128","Safari","steerable-nafx",1.03309036162087,0.0317226233573372,1296.00000000011,1,1.06018680718994,1
"(wasm-bypass wasm) / (js-bypass js)","128","Safari","steerable-nafx",1.00889840066049,0.0309797721079873,1296.00000000011,1,0.288506787096352,1
"(wasm-bypass wasm) / (js-onnx js)","128","Safari","steerable-nafx",0.00834504332724247,0.000256247348930282,1296.00000000011,1,-155.865447863434,0
"(wasm-bypass wasm) / (wasm-onnx js)","128","Safari","steerable-nafx",0.00829729288915461,0.000254781098523848,1296.00000000011,1,-156.052328141274,0
"(js-bypass wasm) / (js-onnx wasm)","128","Safari","steerable-nafx",0.00820472304401536,0.000251938599512444,1295.99999999998,1,-156.417701015086,0
"(js-bypass wasm) / (wasm-onnx wasm)","128","Safari","steerable-nafx",0.00821614013309733,0.000252289178735946,1295.99999999998,1,-156.37241556508,0
"(js-bypass wasm) / (wasm-bypass js)","128","Safari","steerable-nafx",1.01813734711165,0.0312634681227569,1295.99999999998,1,0.585374700611519,1
"(js-bypass wasm) / (js-bypass js)","128","Safari","steerable-nafx",0.994295542107314,0.0305313689488522,1295.99999999998,1,-0.186305319482064,1
"(js-bypass wasm) / (js-onnx js)","128","Safari","steerable-nafx",0.00822425664817934,0.000252538408774756,1295.99999999998,1,-156.340259970013,0
"(js-bypass wasm) / (wasm-onnx js)","128","Safari","steerable-nafx",0.00817719735291893,0.000251093380968412,1295.99999999998,1,-156.527140247852,0
"(js-onnx wasm) / (wasm-onnx wasm)","128","Safari","steerable-nafx",1.00139152644406,0.0307492620265798,1295.99999999998,1,0.0452854500057803,1
"(js-onnx wasm) / (wasm-bypass js)","128","Safari","steerable-nafx",124.091616700492,3.81042333239523,1295.99999999998,1,157.003075715697,0
"(js-onnx wasm) / (js-bypass js)","128","Safari","steerable-nafx",121.185753226925,3.7211943395362,1295.99999999998,1,156.231395695604,0
"(js-onnx wasm) / (js-onnx js)","128","Safari","steerable-nafx",1.00238077556783,0.0307796384375169,1295.99999999998,1,0.0774410450732024,1
"(js-onnx wasm) / (wasm-onnx js)","128","Safari","steerable-nafx",0.996645140737992,0.0306035169769153,1295.99999999998,1,-0.109439232765988,1
"(wasm-onnx wasm) / (wasm-bypass js)","128","Safari","steerable-nafx",123.919179884755,3.80512839560968,1295.99999999998,1,156.957790265692,0
"(wasm-onnx wasm) / (js-bypass js)","128","Safari","steerable-nafx",121.017354378118,3.71602339471569,1295.99999999998,1,156.186110245598,0
"(wasm-onnx wasm) / (js-onnx js)","128","Safari","steerable-nafx",1.00098787447031,0.0307368672738975,1295.99999999998,1,0.0321555950674223,1
"(wasm-onnx wasm) / (wasm-onnx js)","128","Safari","steerable-nafx",0.995260209837278,0.0305609905504076,1295.99999999998,1,-0.154724682771768,1
"(wasm-bypass js) / (js-bypass js)","128","Safari","steerable-nafx",0.976582918727056,0.0299874756932025,1295.99999999998,1,-0.771680020093583,1
"(wasm-bypass js) / (js-onnx js)","128","Safari","steerable-nafx",0.00807774773365374,0.000248039627945269,1295.99999999998,1,-156.925634670624,0
"(wasm-bypass js) / (wasm-onnx js)","128","Safari","steerable-nafx",0.00803152676416087,0.000246620342216832,1295.99999999998,1,-157.112514948463,0
"(js-bypass js) / (js-onnx js)","128","Safari","steerable-nafx",0.00827144073355575,0.000253987268452924,1295.99999999998,1,-156.153954650531,0
"(js-bypass js) / (wasm-onnx js)","128","Safari","steerable-nafx",0.00822411145039245,0.00025253395025411,1295.99999999998,1,-156.34083492837,0
"(js-onnx js) / (wasm-onnx js)","128","Safari","steerable-nafx",0.994277987996542,0.0305308299229692,1295.99999999998,1,-0.18688027783919,1
"(wasm-bypass wasm) / (js-bypass wasm)","1024","Safari","steerable-nafx",0.942254413295092,0.0289333663057817,1295.99999999998,1,-1.9370458696626,0.529568307691241
"(wasm-bypass wasm) / (js-onnx wasm)","1024","Safari","steerable-nafx",0.00823232103423117,0.000252786038111776,1295.99999999998,1,-156.308342310984,0
"(wasm-bypass wasm) / (wasm-onnx wasm)","1024","Safari","steerable-nafx",0.00815701442860359,0.000250473633335397,1295.99999999998,1,-156.607619761103,0
"(wasm-bypass wasm) / (wasm-bypass js)","1024","Safari","steerable-nafx",1.03676864235366,0.0318355706063136,1295.99999999998,1,1.17593221703821,1
"(wasm-bypass wasm) / (js-bypass js)","1024","Safari","steerable-nafx",0.95508251984444,0.0293272729838133,1295.99999999998,1,-1.49666958200235,1
"(wasm-bypass wasm) / (js-onnx js)","1024","Safari","steerable-nafx",0.0082379061884212,0.000252957538833635,1295.99999999998,1,-156.286255409009,0
"(wasm-bypass wasm) / (wasm-onnx js)","1024","Safari","steerable-nafx",0.00815245811406809,0.000250333724712419,1295.99999999998,1,-156.625815638542,0
"(js-bypass wasm) / (js-onnx wasm)","1024","Safari","steerable-nafx",0.00873683467869627,0.000268277903021727,1295.99999999998,1,-154.371296441322,0
"(js-bypass wasm) / (wasm-onnx wasm)","1024","Safari","steerable-nafx",0.00865691294570673,0.000265823783684369,1295.99999999998,1,-154.67057389144,0
"(js-bypass wasm) / (wasm-bypass js)","1024","Safari","steerable-nafx",1.10030648593945,0.0337865975018186,1295.99999999998,1,3.1129780867008,0.0227115503580667
"(js-bypass wasm) / (js-bypass js)","1024","Safari","steerable-nafx",1.01361427059226,0.0311245801240189,1295.99999999998,1,0.440376287660253,1
"(js-bypass wasm) / (js-onnx js)","1024","Safari","steerable-nafx",0.00874276211624521,0.000268459914078867,1295.99999999998,1,-154.349209539347,0
"(js-bypass wasm) / (wasm-onnx js)","1024","Safari","steerable-nafx",0.00865207739973188,0.000265675300831962,1295.99999999998,1,-154.68876976888,0
"(js-onnx wasm) / (wasm-onnx wasm)","1024","Safari","steerable-nafx",0.99085232399047,0.030425639657867,1295.99999999998,1,-0.299277450118783,1
"(js-onnx wasm) / (wasm-bypass js)","1024","Safari","steerable-nafx",125.938801225393,3.86714396510252,1295.99999999998,1,157.484274528022,0
"(js-onnx wasm) / (js-bypass js)","1024","Safari","steerable-nafx",116.016189829462,3.56245497009487,1295.99999999998,1,154.811672728982,0
"(js-onnx wasm) / (js-onnx js)","1024","Safari","steerable-nafx",1.00067844222386,0.0307273656823879,1295.99999999998,1,0.0220869019744823,1
"(js-onnx wasm) / (wasm-onnx js)","1024","Safari","steerable-nafx",0.990298857414452,0.0304086446181453,1295.99999999998,1,-0.31747332755873,1
"(wasm-onnx wasm) / (wasm-bypass js)","1024","Safari","steerable-nafx",127.101484425245,3.90284593523313,1295.99999999998,1,157.783551978141,0
"(wasm-onnx wasm) / (js-bypass js)","1024","Safari","steerable-nafx",117.087266205552,3.59534401226184,1295.99999999986,1,155.110950179101,0
"(wasm-onnx wasm) / (js-onnx js)","1024","Safari","steerable-nafx",1.00991683421988,0.0310110446717622,1295.99999999998,1,0.321364352093265,1
"(wasm-onnx wasm) / (wasm-onnx js)","1024","Safari","steerable-nafx",0.999441423749415,0.0306893811336894,1295.99999999998,1,-0.0181958774399466,1
"(wasm-bypass js) / (js-bypass js)","1024","Safari","steerable-nafx",0.921210847654713,0.0282871913614545,1295.99999999998,1,-2.67260179904057,0.0838308807187339
"(wasm-bypass js) / (js-onnx js)","1024","Safari","steerable-nafx",0.0079457516864318,0.000243986486955637,1295.99999999998,1,-157.462187626047,0
"(wasm-bypass js) / (wasm-onnx js)","1024","Safari","steerable-nafx",0.0078633339985674,0.000241455725497362,1295.99999999998,1,-157.801747855581,0
"(js-bypass js) / (js-onnx js)","1024","Safari","steerable-nafx",0.00862533447870343,0.000264854118442911,1295.99999999998,1,-154.789585827008,0
"(js-bypass js) / (wasm-onnx js)","1024","Safari","steerable-nafx",0.00853586778595417,0.000262106906483002,1295.99999999998,1,-155.129146056541,0
"(js-onnx js) / (wasm-onnx js)","1024","Safari","steerable-nafx",0.989627452364873,0.0303880280967845,1295.99999999998,1,-0.339560229533212,1
"(wasm-bypass wasm) / (js-bypass wasm)","8192","Safari","steerable-nafx",0.963821907356757,0.0295956292755053,1295.99999999998,1,-1.20002947763741,1
"(wasm-bypass wasm) / (js-onnx wasm)","8192","Safari","steerable-nafx",0.00859409457139251,0.000263894849195847,1295.99999999998,1,-154.9077513214,0
"(wasm-bypass wasm) / (wasm-onnx wasm)","8192","Safari","steerable-nafx",0.0083844101829731,0.000257456168587786,1295.99999999998,1,-155.71218074709,0
"(wasm-bypass wasm) / (wasm-bypass js)","8192","Safari","steerable-nafx",1.04997756488297,0.0322411708228291,1295.99999999998,1,1.58822218860785,0.899840171935096
"(wasm-bypass wasm) / (js-bypass js)","8192","Safari","steerable-nafx",0.862796853508079,0.0264935001182183,1295.99999999998,1,-4.80601346160442,1.89135269889876e-05
"(wasm-bypass wasm) / (js-onnx js)","8192","Safari","steerable-nafx",0.00860928890408712,0.000264361414475269,1295.99999999998,1,-154.850224936233,0
"(wasm-bypass wasm) / (wasm-onnx js)","8192","Safari","steerable-nafx",0.0083768513199645,0.000257224062110812,1295.99999999998,1,-155.741553794937,0
"(js-bypass wasm) / (js-onnx wasm)","8192","Safari","steerable-nafx",0.00891668316085641,0.000273800426387452,1295.99999999998,1,-153.707721843763,0
"(js-bypass wasm) / (wasm-onnx wasm)","8192","Safari","steerable-nafx",0.00869912804323675,0.000267120062972888,1295.99999999998,1,-154.512151269453,0
"(js-bypass wasm) / (wasm-bypass js)","8192","Safari","steerable-nafx",1.08938960285982,0.0334513778704711,1295.99999999998,1,2.78825166624525,0.0483912680626279
"(js-bypass wasm) / (js-bypass js)","8192","Safari","steerable-nafx",0.895182862022991,0.0274879621598098,1295.99999999998,1,-3.60598398396703,0.00322782186249079
"(js-bypass wasm) / (js-onnx js)","8192","Safari","steerable-nafx",0.00893244782918221,0.000274284504696795,1295.99999999998,1,-153.650195458595,0
"(js-bypass wasm) / (wasm-onnx js)","8192","Safari","steerable-nafx",0.00869128545016961,0.000266879244129487,1295.99999999998,1,-154.5415243173,0
"(js-onnx wasm) / (wasm-onnx wasm)","8192","Safari","steerable-nafx",0.975601340353247,0.0299573348244026,1295.99999999998,1,-0.804429425690296,1
"(js-onnx wasm) / (wasm-bypass js)","8192","Safari","steerable-nafx",122.174308900215,3.75154945701336,1295.99999999998,1,156.495973510008,0
"(js-onnx wasm) / (js-bypass js)","8192","Safari","steerable-nafx",100.39415395545,3.08275640884943,1296.00000000011,1,150.101737859795,0
"(js-onnx wasm) / (js-onnx js)","8192","Safari","steerable-nafx",1.0017679969156,0.0307608221295655,1295.99999999998,1,0.057526385167382,1
"(js-onnx wasm) / (wasm-onnx js)","8192","Safari","steerable-nafx",0.97472179883252,0.0299303271536065,1295.99999999998,1,-0.833802473536971,1
"(wasm-onnx wasm) / (wasm-bypass js)","8192","Safari","steerable-nafx",125.229746871789,3.84537136414244,1295.99999999998,1,157.300402935698,0
"(wasm-onnx wasm) / (js-bypass js)","8192","Safari","steerable-nafx",102.904895476158,3.15985257639479,1295.99999999998,1,150.906167285486,0
"(wasm-onnx wasm) / (js-onnx js)","8192","Safari","steerable-nafx",1.02682105433853,0.0315301146659222,1296.00000000011,1,0.861955810857679,1
"(wasm-onnx wasm) / (wasm-onnx js)","8192","Safari","steerable-nafx",0.999098462164465,0.0306788499724379,1295.99999999998,1,-0.0293730478466722,1
"(wasm-bypass js) / (js-bypass js)","8192","Safari","steerable-nafx",0.821728846753262,0.0252324440105264,1295.99999999998,1,-6.39423565021226,2.69650359191347e-09
"(wasm-bypass js) / (js-onnx js)","8192","Safari","steerable-nafx",0.00819949796265097,0.000251778155378715,1295.99999999998,1,-156.438447124841,0
"(wasm-bypass js) / (wasm-onnx js)","8192","Safari","steerable-nafx",0.00797812410486904,0.000244980531693058,1295.99999999998,1,-157.329775983545,0
"(js-bypass js) / (js-onnx js)","8192","Safari","steerable-nafx",0.00997834990830377,0.000306400531481301,1295.99999999998,1,-150.044211474628,0
"(js-bypass js) / (wasm-onnx js)","8192","Safari","steerable-nafx",0.00970894977873961,0.000298128187492751,1295.99999999998,1,-150.935540333333,0
"(js-onnx js) / (wasm-onnx js)","8192","Safari","steerable-nafx",0.973001535119553,0.0298775038190086,1295.99999999998,1,-0.891328858704353,1
